token_type	n_tokens	n_hit	mean_left	mean_right	net_score	frac_hit	frac_left	frac_right	frac_tie	frac_unknown	maj_side
opsheytey	1	1	6.000000	10.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opsho	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opshody	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opshol	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opsholal	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opy	7	7	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opyaiin	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opydaiin	3	3	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opydy	2	2	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opykey	1	1	3.000000	10.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
opys	1	1	0.000000	8.000000	-8.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqaiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqo	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqockhy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqofchedy	1	1	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oqokain	2	2	3.750000	5.000000	-1.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqokar	1	1	3.750000	5.000000	-1.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqokeey	1	1	12.750000	5.000000	7.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oqokeol	1	1	9.750000	5.000000	4.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oqoky	1	1	3.750000	5.000000	-1.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqol	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqotaiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oqotaly	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
or	266	266	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oracphy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orai	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oraiiin	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oraiin	25	25	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oraiiny	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orain	21	21	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orair	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orairody	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oral	8	8	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oralar	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oralaror	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orald	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oram	9	9	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oran	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orar	9	9	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orara	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oraroekeol	1	1	5.000000	5.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	tie
orarol	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orarorchy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orary	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oraryteop	1	1	0.000000	10.000000	-10.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orasaly	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orchcthdy	1	1	0.000000	18.000000	-18.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orchcthy	2	2	0.000000	18.000000	-18.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orchedal	1	1	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orchedar	1	1	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orchedy	1	1	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orcheey	1	1	12.400000	5.000000	7.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orcheory	1	1	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orchey	4	4	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orcho	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orchoer	1	1	2.000000	5.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orchor	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ordaiin	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ordy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oreeem	1	1	3.000000	5.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oreeey	3	3	3.000000	5.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oreso	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orey	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
org	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oriid	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oriim	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oriin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orkar	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orkchdy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orkchsd	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orkeeey	1	1	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orky	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oro	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orockhey	1	1	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orodam	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oroiir	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oroiry	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orokeeeey	1	1	9.750000	5.000000	4.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orol	11	11	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orolaly	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orold	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orolgy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orolkain	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orolodain	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oroly	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orom	5	5	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oror	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orory	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ors	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orsheckhy	1	1	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orsheedy	1	1	9.000000	5.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orsheeen	1	1	9.000000	5.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
orshos	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
orshy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ory	15	15	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
os	23	23	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osaiiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osaiin	6	6	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osaiisal	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osain	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osal	4	4	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osalal	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osar	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osaro	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osary	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oschaiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oscheor	1	1	9.400000	5.000000	4.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oscho	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oschy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oseeedar	1	1	3.000000	5.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osh	1	1	0.000000	28.000000	-28.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshaiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshchey	1	1	9.400000	11.000000	-1.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshctho	1	1	0.000000	18.000000	-18.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshdy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshedy	3	3	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheedy	1	1	9.000000	5.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheeky	1	1	9.000000	5.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheeo	1	1	9.000000	5.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheey	2	2	9.000000	5.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheo	1	1	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheokaiin	1	1	6.750000	5.000000	1.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osheol	1	1	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oshepols	1	1	8.000000	5.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oshesy	1	1	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
oshey	4	4	6.000000	5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
osho	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshodody	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshol	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshor	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshox	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
oshyteed	1	1	3.000000	7.000000	-4.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osos	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
osy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ot	8	8	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ota	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otad	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otadar	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaiiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaiikam	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaiilody	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaiin	125	125	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaiir	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otail	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaim	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otain	78	78	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otainos	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otainy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaipchy	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otair	17	17	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otairar	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otairin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otairor	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otais	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otakar	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otakeol	1	1	3.000000	5.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaky	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otal	117	117	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otala	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalaiin	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalair	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalal	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalalg	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalaly	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalam	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalar	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalchal	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalchy	1	1	0.000000	7.000000	-7.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otald	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaldal	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaldiin	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaldy	7	7	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalef	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaleky	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalkain	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalkchy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalod	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalody	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalor	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalr	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otals	1	1	2.000000	5.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalsar	1	1	2.000000	5.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalshdy	1	1	4.000000	5.000000	-1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalshedy	3	3	10.000000	5.000000	5.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
otalshy	1	1	4.000000	5.000000	-1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otalsy	2	2	2.000000	5.000000	-3.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaly	17	17	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otam	41	41	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otan	5	5	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otar	123	123	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otarain	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaral	3	3	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaraldy	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaram	4	4	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaramy	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otarar	4	4	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otararain	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaras	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaray	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otarcho	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otarchol	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otardaly	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otardam	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otardy	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otariin	2	2	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otarody	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otary	4	4	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otaryly	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otas	4	4	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otasam	1	1	0.000000	5.000000	-5.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otch	2	2	0.000000	78.000000	-78.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchaiin	1	1	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchal	3	3	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchald	1	1	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otcham	5	5	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchar	4	4	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchd	1	1	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchdain	1	1	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchdal	3	3	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchdo	1	1	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchdy	26	26	0.000000	14.000000	-14.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchechy	1	1	9.400000	14.000000	-4.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchedain	1	1	9.400000	14.000000	-4.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchedair	1	1	9.400000	14.000000	-4.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchedar	1	1	9.400000	14.000000	-4.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchedey	1	1	9.400000	14.000000	-4.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otchedy	28	28	9.400000	14.000000	-4.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
otcheed	1	1	12.400000	14.000000	-1.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
